,101_1_222_nl_ho,101_2_222_nl_ho,101_3_222_nl_ho,101_4_222_nl_ho,101_5_222_nl_ho,101_6_222_nl_ho,101_7_222_nl_ho,101_8_222_nl_ho,101_9_222_nl_ho,101_10_222_nl_ho,101_11_222_nl_ho,101_12_222_nl_ho,101_13_222_nl_ho,101_14_222_nl_ho,101_15_222_nl_ho,101_16_222_nl_ho,101_17_222_nl_ho,101_18_222_nl_ho,101_19_222_nl_ho,101_20_222_nl_ho,101_21_222_nl_ho,101_22_222_nl_ho,101_23_222_nl_ho,101_24_222_nl_ho,101_25_222_nl_ho,101_26_222_nl_ho,101_27_222_nl_ho,101_28_222_nl_ho,101_29_222_nl_ho,101_30_222_nl_ho,101_31_222_nl_ho,101_32_222_nl_ho,101_33_222_nl_ho,101_34_222_nl_ho,101_35_222_nl_ho,101_36_222_nl_ho,101_37_222_nl_ho,101_38_222_nl_ho,101_39_222_nl_ho,101_40_222_nl_ho,101_41_222_nl_ho,101_42_222_nl_ho,101_43_222_nl_ho,101_44_222_nl_ho,101_45_222_nl_ho,101_46_222_nl_ho,101_47_222_nl_ho,101_48_222_nl_ho,101_49_222_nl_ho,101_50_222_nl_ho,101_51_222_nl_ho,101_52_222_nl_ho,101_53_222_nl_ho,101_54_222_nl_ho,101_55_222_nl_ho,101_56_222_nl_ho,101_57_222_nl_ho,101_58_222_nl_ho,101_59_222_nl_ho,101_60_222_nl_ho,101_61_222_nl_ho,101_62_222_nl_ho,101_63_222_nl_ho,101_64_222_nl_ho,101_65_222_nl_ho,101_66_222_nl_ho,101_67_222_nl_ho,101_68_222_nl_ho,101_69_222_nl_ho,101_70_222_nl_ho,101_71_222_nl_ho,101_72_222_nl_ho,101_73_222_nl_ho,101_74_222_nl_ho,101_75_222_nl_ho,101_76_222_nl_ho,101_77_222_nl_ho,101_78_222_nl_ho,101_79_222_nl_ho,101_80_222_nl_ho,101_81_222_nl_ho,101_82_222_nl_ho,101_83_222_nl_ho,101_84_222_nl_ho,101_85_222_nl_ho,101_86_222_nl_ho,101_87_222_nl_ho,101_88_222_nl_ho,101_89_222_nl_ho,101_90_222_nl_ho,101_91_222_nl_ho,101_92_222_nl_ho,101_93_222_nl_ho,101_94_222_nl_ho,101_95_222_nl_ho,101_96_222_nl_ho,101_97_222_nl_ho,101_98_222_nl_ho,101_99_222_nl_ho,101_100_222_nl_ho,101_101_222_nl_ho
57,1.0173068783,1.6330883372,9.0678125336,3.27454741,5.1466159096,7.7904628307,7.3392757059,5.7926183058,10.4438670618,3.266617073,12.0850270154,6.4555259962,13.0768318387,7.9878456323,13.5430225128,4.2733051063,4.949100394,8.8314182354,5.1393991424,10.8482346339,10.6228201267,3.6555823781,5.3054978316,11.8347984869,8.5222148473,0.7204405914,11.6613610183,9.9429476014,5.3739807245,6.0415792237,6.7769468469,4.2035613885,5.4931795904,3.5308180509,4.5170019207,8.7654896665,10.8777324049,9.0311819065,6.2875264134,9.046156152,6.4758206704,2.2951923473,0.6337192455,4.8539662326,10.0622057299,6.3183849574,8.4187574131,4.9628495581,2.3836747078,13.1694407209,8.1452332303,5.6514872286,3.8665692077,4.2519696413,8.6501100352,10.4472699351,10.078851185,5.3416018875,9.3084988229,2.9936011777,3.0373217025,6.3657693654,12.3017432128,13.1891046367,1.815683532,13.7013628575,5.3958558206,9.1302319615,6.7003564648,5.1541636809,13.4424776914,8.2270664509,5.5985237287,8.4171523243,1.2677497472,11.0600694537,14.0400292564,8.9465656089,8.4117869665,7.8830496906,13.0764724088,7.7880361899,5.1195316588,4.0469115256,3.0622641821,5.0765604626,11.7446109843,7.5628812447,5.0070101989,6.881394005,5.4190346788,12.8109263611,10.0480742801,6.8396414505,4.3615321899,10.8317917227,8.6060019083,5.5294835595,8.5729736099,11.8824985671,2.464242734
58,0.8332660081,1.8102726912,9.3461841832,4.5026667091,6.7307601664,8.6257437088,6.6397307306,6.2474400661,12.0571410973,3.9687209835,13.1065539559,5.0475056127,10.988545901,6.6430383016,13.592829252,3.8705571639,3.5010787344,8.0776248811,7.5067842425,9.413745476,11.1587922229,3.8402167192,5.0767952074,11.989783733,8.7851773844,1.504261912,11.1980617656,8.9741100643,6.7081853402,5.9448640294,7.4089005871,3.4224822293,4.2053321916,1.2943059895,5.006073379,8.0407012039,10.8037483242,9.8249610767,6.5445396384,9.1582708653,9.1017060456,0.9644972485,0.7504747413,4.4110086681,10.4375641036,6.8214415607,7.4587089353,4.785752796,4.6797016062,13.3534383324,9.7159975943,7.4238765717,5.0731938743,3.3043786267,7.8647539443,10.0485451485,10.4566978909,4.3168083682,8.2424981076,3.5373924759,1.5155310539,5.9954936843,11.4682899397,13.8799327689,2.7156818812,13.5039861048,6.6047555216,8.1237673209,8.2525647605,4.9733513265,12.6373623679,8.475229707,4.7642633996,7.9019809278,1.1369705821,11.3710642614,14.1165902863,8.6280740294,7.4053278616,9.1249577182,13.0536831686,7.8652641668,6.5000424414,5.8799180219,3.1123992658,4.105462911,12.3458756976,5.2601201533,3.5533111483,7.5224415475,6.0909580575,12.2673994557,11.1632431075,6.9305813654,4.2053043275,11.39847347,8.3851623682,2.5159247816,6.9139579585,12.787965498,2.5058974624
59,2.1398877948,2.2552495693,8.6670859167,6.0116841664,6.6592024437,9.7619037812,5.6805263653,9.775285692,11.5339635546,5.4264430057,13.3920049047,5.1811128744,9.2150497655,7.2821639856,12.5941839055,2.9725741428,3.9210615322,7.358447418,8.6407199353,8.6946090546,10.0927550497,3.1199288721,5.3424047117,10.935598051,8.8207920147,2.4551594811,8.9070506243,9.2655177296,4.4276778235,7.4747140674,8.144566187,3.3054733152,3.6909368505,3.1291490492,5.5153726543,5.1950623387,10.7599433023,10.0180058791,7.3575654945,9.7065098817,11.2507657492,0.5328987199,1.6028594613,4.9880539571,9.1522202498,6.7354040726,5.8641302496,3.9995507731,6.5004685243,14.380374565,9.0752564994,8.3805938467,6.1786650489,2.4227035524,5.6951505041,9.2440550152,10.9557179841,3.5909762094,6.2643960303,3.61238592,1.1516857235,7.1984926011,11.2624092197,12.3113710281,3.0892385649,13.3096377981,7.2733834226,7.4822770282,10.3828478671,6.4692132146,11.402714624,8.451937633,6.1552601646,7.7004309461,3.353302525,10.3436854446,12.8060195482,7.9363033679,5.3048339311,10.6686070544,13.0796248961,7.4648399783,7.8461468954,6.8300509254,4.3873072541,3.8942766461,13.5761714929,3.7133658955,5.2186835558,6.7236477077,7.4703899501,12.691344095,11.5003538344,6.6721607021,5.6243382858,10.2345361167,9.2242456882,2.667990606,4.7553073873,10.9192432323,2.2439215495
60,4.6486197472,3.5550876826,7.8220938534,6.9399753217,6.0582075868,10.1701825392,5.9667761037,12.4032497443,11.9568958621,6.9590718565,13.3724490167,4.757410013,9.3227680753,7.2958327924,11.2774801374,3.1204378051,4.4255397707,6.0837367746,9.3344916908,7.829339274,11.2915744634,1.8556150457,5.8300235166,10.0218409971,9.345277578,2.581434878,8.059123015,8.6432575344,2.8129205997,6.9061296099,8.5686745424,4.1502358832,3.4864968685,5.0801690355,7.7185317599,2.862702329,10.6622292683,8.9326454832,9.4591794295,8.5943356337,12.0259031063,0.6018140531,2.3468140338,6.0720900904,8.314753463,6.8260077978,6.5320936199,3.330807024,7.9942903254,12.9968336096,7.6936631913,8.5063018957,5.7509259332,1.6039759215,5.934143726,7.8927474037,10.5088007464,3.7836260099,7.6183226641,2.5309501387,3.1539555219,8.3595625824,11.2857077054,8.4872310935,2.1840665478,12.1386688065,7.8199048975,8.4601715759,12.7156093929,7.2816908674,11.7572535548,7.5435850923,6.7702639707,5.7952568501,5.2490688635,10.3129511472,12.3455899305,10.5837523794,4.318207412,11.6674232684,14.1606324278,7.3191534899,8.6681741387,7.2790794614,6.0429156105,5.0034737741,12.0550568383,3.2473595251,7.0065795142,6.0896308157,7.6402916727,12.9090356808,12.1274406375,7.2760518769,7.1956477017,9.3293315441,9.9321627124,2.7995547705,3.5417579791,8.8155914596,4.3886099953
61,5.7653287786,4.1590523406,6.9895840202,6.4582090297,6.1969561972,10.2598760565,5.1999559328,12.7809969173,10.2644677883,7.1739432977,13.1655306084,3.7446837045,10.3658790386,7.4686406765,10.3405475415,2.8081012606,5.8945137227,5.8985545959,10.1463490591,8.1906607034,10.6481453714,1.4931438327,4.4047010744,9.0436761388,10.664715103,3.5406017185,8.3424417662,7.7575068828,3.385028812,7.4226139324,8.0149232048,6.6025921773,3.2480725243,6.3582257307,6.9390436663,2.0197272793,11.0271758605,8.9025775199,11.4889246347,7.4461435845,13.9025389112,1.6422350887,5.2787915087,5.7571919426,7.0615941442,8.2042685212,4.9873006843,0.9315167971,9.3724190833,10.0644173925,7.2523164407,8.2458575347,4.0499361205,0.4020132347,5.5955025707,6.4749184825,9.1833864497,3.8410445247,6.6988558504,3.2146300335,4.9059674976,11.1591361155,11.5076271003,7.1171463958,1.2338036766,10.8379664348,7.6946676653,8.5651099557,14.5297030544,7.8049154291,12.0165984294,7.3979795585,7.3430186943,4.8121815992,5.6530076647,11.9003101415,11.592674786,13.3765628562,3.9700965918,11.8564557297,14.4999104932,9.0641569946,6.6587158936,7.7303673324,8.2766242654,5.228771117,9.4469243226,2.1195958705,9.0486583985,5.2968417351,8.3205409226,12.9644532008,12.2826865714,6.9044946971,7.118882102,8.330088739,9.4747630877,3.8376778627,2.5050674456,7.2861222527,7.1577533875
62,4.5214265137,4.0744856889,7.0498653872,4.8851478756,6.3587995404,10.8015416936,4.5166011263,12.2900726332,9.5645081025,6.5528395575,11.5225466748,4.0539313869,11.5121218655,5.121779025,8.8762499968,2.7062458132,6.1980976758,5.3577660497,9.9615607293,10.3299066121,10.2099939788,1.8529185023,3.6178102809,7.3411616262,11.3588542974,7.3003591941,8.9224663608,6.1377270965,4.9148274097,7.5330937429,6.881016214,7.8605638327,3.5531486682,8.0754035898,5.293784153,2.1940209059,10.9657968124,8.1008352261,12.1856767206,6.0452155834,13.4433856633,2.2040056852,7.5841952255,6.150146276,6.8185974189,9.6854452566,4.3166089814,0.5857343978,10.1159895194,9.2850132397,5.6266687708,8.8939642553,2.3099562848,2.0197502752,5.1506727083,7.9171524121,8.4667498011,3.7170742483,6.7012000364,3.7073728098,5.361186158,14.1151184283,10.0365504324,6.1657532394,1.7453362738,10.4724459649,8.0763018713,10.3857882831,13.6011540155,7.2028490854,13.1131394554,5.5321452061,7.9710997423,3.4511104109,4.0720588424,11.9901167468,10.4057608708,12.7645130282,3.6267440843,11.6358739024,14.1575600208,10.9967195351,5.4005587438,8.7950821006,10.1266841609,6.3433865329,8.981945828,3.721864777,9.776193368,3.4219221953,8.3028919813,11.9420636678,12.4493766815,5.950288224,6.6996687274,9.2566160439,9.4059014548,4.8695150618,1.5611539632,6.3831654426,8.6202367307
63,2.8479759271,5.2526694323,6.1957851918,5.1677654165,5.3096774439,11.189140819,4.7906505232,11.4680756289,10.8844096149,4.4247303264,10.3583101798,3.8500945344,12.8646140099,3.737083854,8.2780421584,2.5091264978,5.3700980611,5.4498876077,10.0915191928,10.6521950852,10.6848007755,3.0910068277,2.925692507,5.1055359348,10.9507993611,9.3585455821,9.7905195361,4.3614377378,6.4225552765,6.8201316448,6.5675505095,10.1527495613,4.6320228055,10.0296990759,3.8867218589,3.2115668836,12.2125720151,7.8996939256,13.0705469726,3.0733253099,12.8349100112,3.5756297208,8.2300310203,6.2725199331,5.4731320859,9.8351775851,3.7344335934,0.8998495985,10.3534176504,7.4374011156,4.3556981221,8.5950102909,1.5455830764,2.2786534656,5.7473852455,6.5122720936,7.1179950397,3.8160078565,6.245607294,6.8969434149,6.09459933,13.7282911787,8.2035219849,6.5511386296,1.4895213663,8.6444517952,7.9558910129,11.27818893,14.0388775307,7.3235513203,11.4593731157,3.6121267761,9.6164262957,2.8100011095,3.1875977969,11.8482116197,10.3971570025,11.7116533218,4.2879912542,12.7791506109,13.598646561,10.4801754957,4.2909727872,10.8749988997,11.2364996814,7.6418899607,8.8595514409,4.2286321483,9.710770554,3.7494163159,8.7568388664,11.5049751865,13.4125076337,5.7390300952,6.7149529167,10.4653587128,9.314327175,5.8272152828,2.2625718992,4.8999825253,10.9224867834
64,1.3336090306,4.8692067009,5.248442526,4.9354313296,3.9249687795,11.2122769782,3.0910939201,12.9128703569,10.8307720517,4.3678414664,10.0977425097,4.4146095886,12.8042894756,3.9890135859,10.6646203245,2.7392498572,4.5378008438,4.905592823,10.3610851074,10.794799299,10.5648163086,2.1080287084,1.1949584602,5.0685705541,9.909004314,9.3401570821,12.0817122347,5.0416147615,8.9799305734,7.3831088304,8.0972319988,8.2369375741,3.9540789844,10.2374458283,2.0883283743,4.6733533861,12.6016510009,7.0312250889,13.1798936551,1.5747722453,12.3319808721,5.3154656685,9.7948816162,6.1768651068,5.5561528826,9.890909925,2.2602942577,1.7256707322,11.3250489022,7.2228682105,3.605015487,8.9870383952,1.9865364282,1.9990088452,6.3230286749,5.1597129806,5.9152785439,4.2573429813,3.8594136909,7.6317491607,6.2569656525,13.0266818846,6.108173297,6.9043519081,1.0452795531,6.9837463943,7.4433674395,11.5394129177,13.1511570113,7.1097154471,9.9345114268,1.1051091423,10.3843319501,4.3456227911,2.2625639789,10.8378175395,9.6071443813,11.1782357416,4.5735597952,12.1003711704,13.9889130026,9.446713251,2.9605542015,11.3875245718,12.8012645387,10.5519162939,9.9197130416,5.6224546267,9.1009658207,3.526798186,8.6283772642,9.8371634081,14.2443685137,4.2497360695,6.0559576594,11.4268922706,10.150690672,8.4617360763,4.815494782,3.2963587906,13.2364077272
65,1.9056596469,5.7755731801,3.4936870881,5.0938953595,3.4398056493,12.3922140003,3.6000068733,11.6238998101,11.6673693128,5.1389621152,11.0020200417,4.5573009327,11.116202833,4.5985067137,11.7915526406,3.1048626848,2.5766227198,4.1207078889,11.8867154337,10.209200303,10.2582991429,2.2234443949,0.7827222621,5.53945385,8.6848249607,8.2192321979,14.6149513103,6.3760777697,7.5971754704,8.4360955468,9.2118317562,7.9158808538,4.1893281597,9.262739377,0.6971287569,5.8027882162,12.3592261496,6.2547971413,12.4191853113,2.0432653433,11.8883872807,7.3177800711,9.9755736973,7.1638331812,4.6526605195,10.6827404532,0.6879023689,3.3715138185,11.1119005175,7.6026007765,3.5433658958,7.7695757405,3.5052864047,2.4203669513,7.044191706,3.6208518073,5.8049025855,4.2314865362,3.2840844171,8.9601665911,5.9057270737,11.5291446264,5.5850128402,7.947874234,0.4096467327,5.2159731078,6.3354102264,10.9691086613,13.2928086712,6.6344935512,9.4387076784,0.4726034838,10.1542668656,5.456245943,3.0113377334,9.4900860043,7.5802548549,11.9341513747,6.9147554649,12.6097036937,13.8903720179,8.3283336596,2.440550901,11.5128159418,12.6530028403,10.9012569798,10.0003852041,5.7060609454,6.8568304074,4.4355835725,8.0424103714,9.6914289048,13.7000947297,4.9793567657,6.216377243,12.2271645603,11.588394398,9.7211317207,6.1509892227,1.2638972758,13.4174979374
66,4.1000722568,7.0440017458,2.8214462849,4.7839400208,4.5002991675,13.5419237046,4.9329237546,10.2500571777,11.4679792063,7.3972107528,9.0684845127,2.5675166818,7.9752423079,4.5783907221,13.1415680422,2.7202242446,3.103497729,3.385179782,13.6502109661,10.0124438881,10.4421780719,3.0155375327,0.9571959826,4.9952946729,9.1335727352,7.2973311658,14.9152060901,7.7820721826,8.7659628339,11.2229016918,9.6213823814,6.5253195952,4.2913394711,8.8215136065,1.740788742,8.1315489402,11.0615336775,6.0806062023,11.4130685291,2.6822688865,12.6546157453,9.6503323893,10.330130949,5.7959071426,4.7032301079,9.6392143148,0.0957480103,6.3108993404,10.8737977912,8.6436371513,3.2271347271,6.7530008163,3.6416609865,2.1123166922,6.2730052962,3.1951451464,6.5745596931,4.234944252,3.5626222472,8.640015933,6.5367016064,11.4497002644,6.5967083801,8.9990528754,1.4608003755,3.1847446189,5.4118687217,11.2992570227,12.9975329781,6.5184099955,8.6488917862,0.2107267014,8.9937777523,5.8674174628,4.7546152544,8.9324787702,6.5104620655,12.2838178978,8.2220861665,12.4529913592,13.541933375,8.1500540211,3.6608852361,9.5277639758,10.8675285638,10.2321081685,9.7336328102,6.2278594711,7.3515213882,3.9053241172,7.5582211952,9.2469733283,12.7642562159,3.9449819311,6.2509335198,11.6710798136,12.8344893955,8.1785838354,6.6768435087,1.2352875048,13.2230737713
67,6.2859998273,7.875270884,3.6171241987,4.3557565145,4.8675254724,14.57629856,6.4754919343,10.4944717127,12.3688485246,9.6237984306,8.7064961681,1.6512744905,5.7792074164,4.5562208959,13.7461073423,4.2150965018,4.1616863331,3.4861205381,13.9109140707,11.1511060352,11.0769558015,0.8983632871,2.6206124016,4.9949936478,10.715024069,5.7471872783,14.1128954233,7.2995053133,10.481333272,13.708548695,9.210009221,5.8155243854,3.7090313332,9.2374363894,3.7224855943,10.708103105,9.5925305508,4.3192882927,11.878386504,4.1055129807,11.1673872967,10.2245753311,8.5330193086,4.1079721071,5.3283747314,9.4839496012,0.6873810359,8.5921873635,11.7024301211,8.9926886209,3.5390344392,5.8049160243,6.2410906604,2.7606504969,5.5549675018,2.8547613724,7.089340304,4.5172881639,3.3697612409,8.6849383871,6.879682161,10.1505961954,6.8777751936,8.6532857417,3.3586649669,1.8219959685,3.8474675449,11.9302706048,14.0571816048,7.3520985269,7.3640805838,1.7825058796,6.5625453871,5.4483861437,6.6223451122,8.7688868391,6.2266791683,11.7980294763,9.0780652582,10.8480801392,13.0165653365,7.2639917434,3.7769476864,9.2359349891,9.6035391745,9.6983991807,6.8317114459,6.9135814887,6.3197653246,4.4427418599,4.9502810345,8.5134646345,10.625015198,4.3693882189,3.5535980081,12.1145646237,12.8316706109,7.8136866063,7.9322948047,1.4115830439,12.8753086855
68,8.2872311816,6.9529814937,5.5398123806,4.4508750899,6.8693922231,13.5098061429,8.2857441925,10.8060472104,11.4601286701,9.9343093528,7.852523248,2.0253265295,6.0462019945,3.8670886148,13.1379416135,6.9589199429,4.7858574205,2.971823797,12.3043684808,12.6973111771,10.9420668494,2.161019421,4.5047905723,5.4374278078,13.4260392364,5.823873774,10.4901646518,8.2427970508,11.3825894085,13.4520090149,8.8152704205,4.2750199939,4.6601221962,11.6473118773,4.4329446679,12.3305158618,9.3327552417,2.9017871734,12.1948347601,5.9063203396,8.5825771858,9.8679866024,7.8980211612,2.9640054877,5.5185714553,9.3764205712,0.5967281067,8.5111105883,12.3558923255,9.3688134686,3.3828064933,3.8546631091,7.250826682,5.0533232243,6.5365770626,4.2126882245,7.4250495913,4.0960835602,3.7835686177,7.2411204302,6.6682221454,8.5466979138,7.0513502239,7.6129164895,4.5194745057,1.9699753873,3.6927307986,11.6293472958,14.3042842302,8.6994530891,7.597860119,3.8985020573,5.4705778162,6.0610057226,9.5405558258,9.6902240045,6.6688233007,11.5802322971,8.1834866349,10.0742208972,11.586076393,6.9768420627,4.2615528546,10.2398077165,8.5405176778,9.7772923928,6.7160544412,7.2302422877,5.505814354,4.6837737465,4.7809219464,9.1379947931,8.0329273418,3.4669373531,3.3219685405,12.2346919913,11.8984023121,7.8712236487,7.7770435489,2.6826293994,12.4571527035
69,9.3544159076,5.7486018027,5.5794314827,5.1767923256,8.0247839696,12.4316007562,9.7315077594,11.366955793,10.4531058059,10.2077786608,7.2813737064,3.8155411528,7.293753087,3.5937809495,10.9774503206,7.3383641818,6.4754484095,3.1743551994,12.1378475313,11.6232093477,13.0099559085,2.0217464589,4.752716639,6.7692947825,12.9922930432,6.6228621839,7.7702768035,8.6578788393,10.8660148426,12.5577403896,7.4878074606,3.7702630459,5.1968008641,13.8439491658,3.3595196971,14.1938788416,9.6598569292,2.3511376244,10.3428457217,7.3153210412,7.1574136619,9.2899758111,6.1050303525,1.7708624852,5.8442805273,9.7251021675,0.1429378809,8.7456993736,13.3498839548,8.8207247829,3.9454268886,4.1148934697,6.9245406216,6.3320790832,6.9386693662,4.328080668,5.8778631437,5.7092220492,4.4145852907,5.745184947,8.1730815127,8.9533414904,7.7803955004,7.285828926,4.604850768,2.987118389,3.2521746474,11.30119122,13.6717343654,10.2459565002,7.6913316121,4.8108308524,6.4632156601,4.5349321558,11.7669261348,9.9626365206,7.0610717775,10.8056717798,7.4286548285,8.6355838244,10.7965067164,6.3962413728,5.2234191203,12.6471977787,6.985298507,10.0154164382,6.594217399,8.6666539659,4.3900579355,6.0489242207,4.1355512826,8.6516468542,7.0123649407,3.049823355,3.334423688,12.4507349487,12.2236190762,8.2359218149,8.7092529664,3.5892296619,11.6856961403
70,9.6609275172,4.9875144113,5.0044528334,5.054623169,6.6015370249,11.3118740458,9.9891324386,10.7712297488,10.1807738551,10.6309641385,7.5540123153,4.2734669873,6.9304491986,3.3735044186,9.7112744742,5.5325027471,8.8386295258,2.8546677221,12.8003001433,13.306629946,13.0606548512,1.6272969724,3.5877412046,8.4117246004,11.1821204642,6.9178326194,7.4198213804,9.3119041554,9.8229960583,11.3222874118,5.7415421998,3.556614894,3.9622986209,11.9806421753,2.543178864,14.4383477173,10.625071544,3.0115832651,9.5408272338,7.9897732626,7.3658755123,8.5561213245,5.7639925559,1.7328944245,4.0784847226,9.723470164,1.1907243661,10.2199488171,11.7072772847,6.2236237916,4.2168566559,3.8174232996,6.9987818223,7.0393238801,7.3237361534,4.5537909663,6.3749707757,5.3034633015,5.0251579901,4.0460900358,7.7430405097,9.5151087955,6.3515180346,6.7450577799,4.8309871728,5.2537613223,3.2895893425,10.5770552642,12.6619611559,11.2346960939,6.8599032879,5.933642574,5.6161140494,4.7292531515,12.7081754117,10.3308113407,5.9271924453,10.6439268208,8.0557548802,8.8475090442,11.9198736751,4.9022286589,5.9792555193,12.6435007452,6.2232106256,8.6757836024,5.9950847458,9.6535906339,3.7940016426,6.1366189739,3.1086343346,7.7720559842,6.3059518389,4.5825403874,5.5044425364,11.8190287372,11.4960845273,6.2719110192,10.240315672,2.438083657,10.759442342
71,10.6443426829,6.4818882424,5.1276142366,5.8015771579,6.0064936354,10.8524874606,9.5571813087,12.0671212179,7.7138845577,11.1888543345,7.2404188473,2.3029641122,6.3561105025,3.2606896485,9.0751235798,5.4086415773,9.542080553,3.8111265915,13.1518135146,13.923356056,10.8959473336,1.8785969355,2.9182895726,8.6388238266,10.0643620122,6.1562348734,6.4312265917,10.8105441443,8.7414872495,11.1625589607,6.1166652869,5.5442656351,3.0954968838,11.093287841,2.9244173742,13.8861035152,9.6255585324,4.3962330555,9.2824155822,8.4470435713,7.7740462467,8.1944177068,6.6673196011,1.1658849632,3.023319766,8.7949471934,1.3878680072,9.9264038499,11.1410989459,4.9903028591,4.519127404,4.3012835613,8.4458742182,6.8290620857,6.1122279709,5.1687388287,5.0899597889,6.680389113,4.9048258939,2.9088146369,7.104620736,10.2976503232,5.7408518531,7.8238552914,5.1518792813,5.1776648152,4.9143592663,10.2718819086,11.9420999759,12.0496022622,7.1193035517,7.1212549681,6.1733518125,4.9706102018,12.4556462872,10.7653905662,4.4761237855,10.6719221003,7.6229201956,9.4885151992,11.4131959932,5.2222168377,5.6968362828,11.8318106629,4.9866552511,8.4601559834,6.043819629,8.978956864,4.5720447876,4.7522287295,2.1481886392,8.3138877719,4.8978672404,4.7719883814,7.6031776398,10.742132075,10.0511947337,4.9724379594,9.3265288921,1.5634525811,9.8049500856
72,10.8141960286,6.3495005346,5.2015715644,6.347337219,4.9673311102,10.6175090548,10.220306483,10.8884232978,6.1819634741,12.4097586829,7.197230016,1.62383945,5.9616622531,4.3613597605,9.7085163812,4.6160567323,9.6896177784,3.6164962847,13.1258218163,14.4521447702,11.4526342197,1.1321905171,2.6707060195,10.0615036578,7.5774163744,6.666411435,6.9193932407,11.0168407853,6.9837131949,10.9827100246,4.9658271968,6.155726162,3.1855162685,10.203915111,2.7742272575,12.2251772034,9.831373058,5.4465566148,8.6367161134,9.0181020597,6.6929271278,8.2236701817,5.9777617089,0.9873129168,2.4262878697,7.9340030152,0.698517122,10.1520359302,10.8128138292,4.8915871735,4.8335774901,4.5264508638,8.8060126412,6.6154180966,6.6234481152,6.2131491543,3.798539301,6.2274322157,4.1389491439,1.8933023939,6.7549938994,10.1161194864,6.6732135568,10.2588132794,4.3350979723,3.3060863822,5.7040416967,10.4290612294,11.5217481917,12.0804829386,7.4640925704,8.0134974721,6.0345076825,5.3768032382,12.9924165373,11.1704055267,4.133110176,10.7893283373,9.4742998503,11.1057563727,10.8390480775,6.4029214411,5.8288439829,11.1181353107,5.0477916345,7.9901337935,6.4577077787,7.8407880806,5.5420654373,4.2307150773,3.5409989282,9.2383849225,5.6672698647,4.9636158854,8.4785488866,11.2786796425,8.4478033598,3.5796775809,7.7768654363,1.7807628925,8.8500101503
