,101_1_222_nl_he,101_2_222_nl_he,101_3_222_nl_he,101_4_222_nl_he,101_5_222_nl_he,101_6_222_nl_he,101_7_222_nl_he,101_8_222_nl_he,101_9_222_nl_he,101_10_222_nl_he,101_11_222_nl_he,101_12_222_nl_he,101_13_222_nl_he,101_14_222_nl_he,101_15_222_nl_he,101_16_222_nl_he,101_17_222_nl_he,101_18_222_nl_he,101_19_222_nl_he,101_20_222_nl_he,101_21_222_nl_he,101_22_222_nl_he,101_23_222_nl_he,101_24_222_nl_he,101_25_222_nl_he,101_26_222_nl_he,101_27_222_nl_he,101_28_222_nl_he,101_29_222_nl_he,101_30_222_nl_he,101_31_222_nl_he,101_32_222_nl_he,101_33_222_nl_he,101_34_222_nl_he,101_35_222_nl_he,101_36_222_nl_he,101_37_222_nl_he,101_38_222_nl_he,101_39_222_nl_he,101_40_222_nl_he,101_41_222_nl_he,101_42_222_nl_he,101_43_222_nl_he,101_44_222_nl_he,101_45_222_nl_he,101_46_222_nl_he,101_47_222_nl_he,101_48_222_nl_he,101_49_222_nl_he,101_50_222_nl_he,101_51_222_nl_he,101_52_222_nl_he,101_53_222_nl_he,101_54_222_nl_he,101_55_222_nl_he,101_56_222_nl_he,101_57_222_nl_he,101_58_222_nl_he,101_59_222_nl_he,101_60_222_nl_he,101_61_222_nl_he,101_62_222_nl_he,101_63_222_nl_he,101_64_222_nl_he,101_65_222_nl_he,101_66_222_nl_he,101_67_222_nl_he,101_68_222_nl_he,101_69_222_nl_he,101_70_222_nl_he,101_71_222_nl_he,101_72_222_nl_he,101_73_222_nl_he,101_74_222_nl_he,101_75_222_nl_he,101_76_222_nl_he,101_77_222_nl_he,101_78_222_nl_he,101_79_222_nl_he,101_80_222_nl_he,101_81_222_nl_he,101_82_222_nl_he,101_83_222_nl_he,101_84_222_nl_he,101_85_222_nl_he,101_86_222_nl_he,101_87_222_nl_he,101_88_222_nl_he,101_89_222_nl_he,101_90_222_nl_he,101_91_222_nl_he,101_92_222_nl_he,101_93_222_nl_he,101_94_222_nl_he,101_95_222_nl_he,101_96_222_nl_he,101_97_222_nl_he,101_98_222_nl_he,101_99_222_nl_he,101_100_222_nl_he,101_101_222_nl_he
55,8.8685804839,5.6670929761,2.3797320188,11.9136014328,11.5167520794,4.2898910545,4.5353902076,12.8158187353,9.552761881,1.822842474,1.1307283064,3.8218447654,7.5263387314,10.2722282386,7.1717637772,8.5115822624,8.4222943522,7.582459299,5.5898242191,7.4391847354,3.9429023876,2.0562495536,3.3523288915,5.4037531944,6.3417536154,6.9172628729,7.3967078313,14.062476398,6.2742304255,6.1237319012,7.5058215575,3.0424168124,5.8866890217,6.3684697909,7.4943999236,5.6619914392,5.1754791128,9.9083333434,4.297640808,7.520371742,9.9555770486,5.5785255974,7.4208821199,8.5398896865,6.9694509186,0.047971662,7.8812067227,9.9633064159,9.2794728121,4.2443937117,7.8974568364,2.5487961394,0.0497451666,5.6312861062,12.9585857235,6.1796848846,5.3678247248,5.8316270404,5.9098123577,5.8260064277,5.5572176552,6.9089459729,6.8487821183,7.4658897416,10.6533600854,5.0271419117,8.2981095852,8.060712052,10.5722424754,9.7121564853,3.0040544269,6.655858423,1.3663953373,5.7748669427,9.0518141728,10.4426104397,12.0547913907,4.3599396229,6.7415269085,13.1413430901,7.2457548216,2.9793207838,7.9145469797,5.9885912403,12.8729970357,5.8919126518,5.1973857113,7.1563162911,8.0900828842,4.3624200535,5.0322229677,6.2493525936,1.8165488134,11.9506848057,2.7857473987,6.6133453703,11.7234572741,11.3865012646,3.974266519,4.849979168,6.0379780849
56,9.3249661915,4.5384462016,2.783862848,11.8175967325,10.3333865362,3.9849591825,5.7903704125,12.4341920123,9.5839669621,3.4982339064,1.657417733,2.7884519258,7.4372736195,9.9315548937,6.8645522264,7.4495635015,8.8938798043,7.8927486202,3.3669041022,6.6755256957,3.6820798722,4.7047238971,5.5918368994,6.164686331,5.1986676957,6.0844600988,6.5466094903,13.8451996845,8.3301781688,8.1093710129,7.2221665066,2.1240468055,6.9329789988,6.6199399558,7.3329421547,4.4650607595,4.7271779768,9.079887816,5.0797508953,6.5870676806,10.768984927,5.2390887613,6.2274743469,7.6040578543,7.2527795069,1.6140910736,8.6714763057,9.9207728401,8.2815918832,3.2599327753,8.7344693052,4.4354314555,1.102833843,5.7756358571,13.0346306333,5.7434219759,4.7180199155,8.1771981002,5.116900566,6.3503617681,5.1318922269,7.4131470233,8.4391708727,5.8247811836,10.6810541875,3.6817050262,6.0137614811,9.5695121701,9.738921176,8.4476266165,2.3506588753,9.012302172,2.0725754759,5.5385148183,8.8904266305,10.2842510634,10.3392965009,3.2260283261,8.3060866275,11.5102158942,8.1192137697,2.1404105834,9.0098634724,6.3754476047,14.7663972378,6.2076627581,6.6565873302,7.1599371707,7.2368439232,3.9332055698,3.9980085695,6.322890201,1.2897639801,10.4507694185,3.4685909175,7.6209083335,9.8444313246,12.2382959496,3.7374266797,5.3584913294,6.9181847249
57,10.8890250735,3.1774673739,2.6097479659,11.686750619,8.8668455705,1.7914168593,4.8802672317,12.0464879215,11.0355465699,4.6115646085,3.1766084291,2.2967715232,7.7483842241,9.9343156569,6.3791867372,6.8751261667,10.2935195448,6.9893324921,2.9244587063,5.5455160246,3.5059515659,7.1895278748,5.7132543177,6.27964858,7.3547131839,6.6890832831,4.7504265587,13.4895087823,7.9978586034,8.6758548268,8.0189058242,2.9684582023,7.5297804884,7.5997149502,7.4844014909,3.3649957587,3.9548337648,9.3431266272,5.0375877785,5.3205420233,9.3893539332,4.0398199215,6.0937468703,9.0732958764,6.1528481927,2.3842652145,10.4150506596,9.5272307012,6.5430095816,3.6853149589,8.0041523436,5.5644930692,1.8413405201,7.8875684168,12.0211659969,4.8408490454,3.0570637291,8.5220792269,5.1135636905,7.2887686284,6.5775699444,8.0756900621,9.0235077142,5.6001308982,11.2434352557,3.0750385522,3.7876246196,10.2045598503,10.3249084397,8.7337386598,2.8831262868,11.7727257954,2.2912380673,5.3776646463,8.2699907945,9.7208840332,8.4676534123,3.8422243128,8.8613882057,10.0821468324,7.8771452956,2.227272156,9.4752072822,8.4851368459,14.9068951208,6.3305043424,6.2274237503,6.5260724717,7.8211869587,4.226509874,3.3786563888,7.0551863467,3.1577357227,9.9813544532,3.2782198789,8.7565545827,9.9292203702,12.2718533768,2.5250634961,6.6354090092,6.8578600615
58,12.431008298,2.6366299203,3.7809558087,11.2646418516,7.1731644379,0.7584316716,3.7600321028,12.0666590149,12.117977757,5.0541654425,3.3591021016,1.5830465122,8.114213867,7.944792593,5.2494880479,7.5092746338,12.5668666768,5.6215988402,3.2172842409,5.0074348724,4.1900737786,7.3765171767,6.588182177,5.3807641181,7.6112893541,5.6566292647,4.6922040247,12.801230671,8.2660808562,6.9023950376,8.9084971492,4.6194628476,8.5119979274,9.6545964007,6.6973682859,3.8008282505,4.3537098437,9.6307088135,3.7788692316,4.4869847226,7.9500568595,3.2427200615,6.2781115913,8.3914917884,5.6461826766,3.43290493,10.8876157708,10.7794194314,7.4730432628,4.6376755759,8.3102542316,8.3239185752,2.5948581929,8.6067682475,10.8384555085,4.1691380373,1.7353031278,6.451182315,4.4207830218,6.4974548774,6.6165455114,6.6395612957,9.0954126513,4.6911832541,12.0806909553,2.2637289778,3.1403895436,8.7852175023,11.4994551189,9.5683454274,2.7552159578,12.7339906666,2.9991557121,4.2109836597,7.231163383,9.0994262811,7.4870603081,4.362024706,9.1727856918,9.2717114674,8.4883272086,3.5876166271,10.2248332463,7.8339137611,13.8812989216,6.2633981272,6.0462785722,5.1365131588,8.868221704,5.8973046958,3.7729576912,8.4812408334,4.8175331353,8.9883652449,4.2401306042,10.9062312842,10.9812516595,10.0278820704,1.5680851726,6.0930100465,8.02036804
59,11.1409252834,2.1586355316,4.6382120205,9.7314130101,4.978307271,0.8424984669,4.4961768524,11.5158467648,11.3226633503,6.7407170836,4.6665717899,0.8804311061,7.1269595096,6.6368735797,5.2958105992,9.609990139,14.2702353039,5.7041185475,4.1989894356,4.9890978903,4.2598287496,7.8100802741,7.7537790392,5.2551970597,10.1513242061,6.9675474455,3.5160308918,11.8782231064,8.0301328494,4.5458036129,9.8111604492,3.4965353237,8.6556214527,11.4290483928,5.1276822565,4.8082126914,6.0892627617,9.6890252242,2.5815280198,5.5106999026,8.3183474083,4.3007148063,5.2160130085,7.9785313615,5.9709987118,5.448417376,11.2582160675,12.0345550912,7.1118048612,4.7711463519,8.8791782386,9.5293491332,2.4305289576,8.2573192387,11.1117473306,3.0990172222,2.0257382032,4.2375301276,3.8539869658,5.1785335748,5.7252830337,5.034689964,9.0347472431,3.0925399934,12.0815133802,0.5290380643,3.7919534695,7.5971695775,12.3834640631,10.2060866039,1.7432972335,13.6320055669,3.682848635,4.2364569671,7.7302066892,9.5772623121,6.4470931947,5.271281231,9.5531410989,8.6644336967,8.4837448906,4.0826327383,8.3380934617,7.7283323356,12.6723138358,6.9650377975,7.1104801931,5.2154594143,9.300886984,4.4859894073,4.0480716891,8.1473333523,6.3685530289,8.197008242,6.02189789,11.0008870593,12.3952000813,7.2320107405,1.9773072776,6.5353452318,6.6850007979
60,9.2428964128,1.3795670035,6.7849785227,10.1693073418,4.2240987206,2.4737866374,4.5743508253,10.5610727288,9.2911328471,7.2949670429,5.7991135424,0.27341544,7.2596566178,5.7142558579,5.3457407094,10.6164916141,14.5450935091,4.3039640747,5.1622407168,6.17107025,3.6160110308,8.0885178579,8.0600325767,2.9936801293,10.5374820334,8.315225355,2.6950039185,11.2974402174,6.797897591,1.543372272,10.0318058364,3.2251583136,7.8870723733,11.5696052524,3.7907731677,5.1764851195,5.9627917477,9.7768164299,2.1773257816,6.5391531608,7.0779106424,5.9615254078,6.1424309594,8.5100252761,6.6704266555,6.3879181015,10.4185636549,11.6108727304,8.2829892181,5.5687317391,6.5698375322,9.6911627464,4.1037195087,8.2887571872,11.7207848113,3.518856749,3.9854781582,3.3076712033,3.0447776031,3.6088339228,4.7132355032,3.0626230169,9.5398870661,4.4179230359,10.5013838697,0.3820529044,4.4337595769,7.257041693,13.5765951113,10.0284516312,1.5864844771,12.5925544935,5.9830768047,4.9383505379,9.4068788616,9.8611015977,6.7627832867,5.2513812017,10.5714780373,7.8718515609,9.6218449142,5.6450600658,7.0441056748,7.3334942834,11.4440577194,8.4562094302,8.5104404767,6.553991134,9.0348318463,2.9040200879,4.8462782086,7.7552845578,6.174289564,5.6368177502,4.6790547726,9.3043337861,14.1939052461,6.1499411916,2.5947589885,8.3530593258,6.0808370116
61,8.8743336303,0.7233500693,5.6430381242,9.4321085145,2.6972077477,4.2901537484,5.2122008988,9.0973435362,7.8303144014,6.1533563861,7.2268495484,0.8584052168,7.0052206404,4.7694483504,4.1420089765,9.4320246375,14.0657143492,2.916254054,5.6403131119,8.2087513932,2.7240326667,7.7924657286,6.4727783804,2.7078158502,8.9046418454,9.5543520066,1.9053288023,10.119017525,5.6187300276,0.6602952045,8.8165282644,1.8630108767,6.6629165976,12.1273210963,2.2043411096,6.5748854896,6.1466904989,8.4074946736,1.27629798,8.0406725855,6.7779929328,6.6013580541,5.3256306764,9.5316814199,7.2857320865,8.1038266157,9.0972631956,12.5341493509,6.9842558313,6.2999820539,4.8076091263,8.3298489207,5.3174273879,8.1562080089,13.9769278353,4.8219349973,6.1372054267,2.5286073068,2.1695163766,2.8288718644,3.4435844507,2.3433153057,9.7723762138,4.0131096762,10.6477409088,1.3863006599,6.1323295736,6.2467263265,13.1251224332,9.3471603794,2.9333079189,11.2336665863,4.8844909795,5.6348352597,9.5753844956,10.7488531649,6.6452049742,5.4042368393,10.5015597483,7.3592865162,10.3999575505,7.1314287483,6.1952999566,7.2365104656,9.9827495298,9.0096036124,9.8328456545,7.0331983132,8.1555983073,1.7606737488,6.2277894423,7.792106615,7.4214091606,4.3934164102,5.0520409181,7.5780811751,12.8521688357,5.9069369395,0.9928045793,8.0607558226,6.3608154863
62,6.907703982,0.8009723559,6.5801614882,10.0164329861,2.0024955524,4.3781122378,4.5444111815,8.64436809,6.4720014937,6.2296814326,8.3752227613,1.3570116424,8.5957609409,3.4510457124,3.990607646,7.3116632236,13.8089803818,2.4433900206,6.251061793,9.353654665,3.088531532,8.4604530514,6.3651146447,2.4606472845,7.2117100024,10.1255079324,2.9420280172,9.8628318803,5.2453298299,1.0645782005,7.3606397592,1.9603607498,5.4361912414,11.3044960003,2.4426970563,7.9673291676,5.9206244189,7.0985178678,1.4712147109,9.5923457447,6.6966823044,6.1821264663,5.1787338136,8.2518847761,6.1634206661,9.1534972306,9.1572380098,12.1679511198,6.2132839848,7.3435769298,4.6550997625,7.4756582142,7.1900817997,8.295120361,14.457902815,3.7754103565,6.7056195475,1.4787278154,0.6531347847,1.1402808318,2.2192025657,2.7571691101,11.4720804558,3.797613605,11.3988564299,4.1257264611,7.3094594435,4.1032463803,11.3304489263,9.1953181856,3.3277365842,11.6912770202,5.3579624609,6.0572032939,8.8854211259,12.0305757511,6.8948476842,5.6845209911,11.1046029811,6.405502422,10.1753537585,7.4186726584,6.0603309714,6.994933805,9.8644088547,10.6301817147,10.5870863644,6.3697817475,7.9539764682,3.4097066258,6.544969458,9.0071463161,6.7302094512,3.2303888638,5.1534167728,6.1150556514,12.0400748005,6.5900630531,0.743347227,7.0710179501,5.6795299908
63,4.9437138293,2.161556883,8.0648052826,9.8629779566,2.1580433102,5.4355736822,4.4813219456,8.4205802182,6.6366518049,5.4633418075,9.4134322451,3.5071301038,7.5487003117,3.2120907589,4.4843640841,5.4737247677,13.969379658,0.7504430499,5.0600993777,8.9014810512,4.288325768,8.8569769003,5.8264710508,1.867179024,6.9554765129,11.3573209326,3.94989904,11.3045981243,6.579538868,1.0525766616,6.8754221402,5.2545585262,5.060165843,9.5964114424,2.8123491505,8.4815683259,6.6244540475,4.5397153915,0.8623287462,9.5897135355,5.5019822675,6.9521689811,4.7992939927,6.9139256488,4.0844965789,10.1008577514,7.2002613616,11.4872503455,5.1383007359,8.2057223758,3.5701789101,6.3700502257,8.6185215844,7.2699371142,14.4413993167,4.4360237513,7.6711929907,1.3819332302,0.3385692289,1.4602325597,1.1266842951,3.0752415747,12.741347564,4.0979817962,10.6901652326,6.6967706041,7.5862255532,3.4065221574,9.9074458315,8.7577372114,2.9415593533,10.6984679041,5.1400136874,6.489671872,7.0987947635,10.355842513,8.1850421934,6.0696811897,9.666576113,7.8924058945,9.4430892963,7.4479189375,6.3150169966,5.1856914589,11.2611903841,10.341488309,11.0504451793,5.6040252239,8.0564372631,3.5667451027,5.1288288575,9.5408422603,5.7458711457,3.4940233043,4.1189785952,4.992961417,9.7200062989,9.2337979589,1.4338757989,7.6544696989,6.3074553634
64,5.0360282849,2.5260235569,10.0786751865,9.1869589352,2.7348735396,5.7071095778,4.5588801283,7.2352387048,5.8705884883,5.4747744771,10.1173751026,5.7586347899,7.3105960048,1.4904780468,4.5579447686,5.4779783148,13.6799893114,0.1887073855,5.3889085962,9.3041488066,4.7103143441,8.6291159452,5.2980950687,0.48767958,7.4128022262,12.1027167239,3.8167993465,11.5960843206,7.3994799894,2.5944597699,7.5371270652,6.9775673764,7.3024343105,7.0882788983,1.2912658126,8.6776651469,7.9579937455,4.0591364483,0.5532171852,10.1018182363,4.4364536154,7.3263537502,4.8115784783,6.9866604689,3.0532614354,9.6959538404,5.5701982618,10.4171702852,4.4403738335,6.7550793198,2.9358475316,6.3550719709,9.4500250766,8.2369269246,14.1072210059,4.3727171642,7.0816359843,3.0220212806,0.7389018834,2.4402222586,1.9486172853,3.2810979365,13.1201582401,5.1307075498,8.9466821995,7.8654093788,7.5491172542,3.652500943,9.8175285124,9.1123746746,2.7189452998,8.3893025521,5.7857998396,6.8470020667,6.095246586,8.0034326285,9.2728683139,5.4096695229,8.7316219896,7.8587420967,9.0147885685,7.9191179342,5.7785242834,4.8369025336,11.1737094554,9.1005219832,12.0044912579,6.9967422742,6.6863056054,5.179468571,3.6746292428,9.6994047044,5.0036114888,3.7113797958,5.3631919541,3.239981947,9.0985285666,9.735500043,0.4652397228,5.2983102903,7.5236957222
65,6.1971272123,2.0826846128,9.82244784,8.0661171812,2.7030468416,6.4924832744,6.2014652349,5.3361847288,4.6294082433,4.5412771837,10.9207163267,5.9985642805,7.5753814269,0.914757193,7.1622744363,5.4324537198,12.7479520782,1.3015162633,6.7893753189,9.740025423,5.5721374266,8.5140354114,4.9573192488,0.9784090789,7.9980455463,12.6588436949,3.7920301471,11.6473558425,7.1104551432,4.0524307679,8.2062880273,7.0152339653,8.7318447414,4.9352401611,1.2694313934,8.3307635751,7.4118620656,3.9829197736,2.2375628228,9.9740890851,4.9706037284,7.7653307552,5.8010770843,6.3651596962,2.7397102727,10.8636142851,5.0071652365,10.2318846585,4.637468927,5.6712815966,2.0373120402,5.6243788504,7.9184644652,7.5000329233,10.6293955162,5.1739762046,6.0689188963,5.9041360476,2.0717790911,2.8242989855,3.4158478171,3.8734416539,12.9834214951,7.4524845165,8.3218985443,9.3815296236,6.4800758376,3.5626827394,10.040233818,11.1186592374,2.4885022257,5.7847464323,6.4633438847,9.6483815403,4.9096734731,7.0051473414,10.2427978673,5.3444441028,6.5706877559,6.1125668994,9.7502663096,7.6965538933,5.8124152415,5.310253077,11.759190237,8.6062407003,13.5311665608,8.7038898931,5.9111034972,7.0034991203,4.5362582081,8.9888964012,4.6347246325,5.2779296692,5.950778116,2.9749044013,7.6228608574,11.356550106,1.0925755545,2.0670575936,9.5548667783
66,7.1904855117,2.2690749588,9.8171364984,6.5791625103,3.2490298035,7.3011898782,5.4355545737,4.9575831688,3.5318353129,4.2343069226,12.062406033,7.5535897735,7.0420678189,0.9727478998,9.2285926758,4.9605308259,12.3558499131,4.3071225972,7.1593116854,9.3981945113,5.0978837385,9.0151249864,5.6634880813,0.6403796047,9.8365454277,11.4604347842,2.6519791945,11.1837008872,5.8502743908,5.5116289668,7.7758296299,7.7325967064,9.3589005354,4.6136166811,0.7817637325,10.1516553283,7.0097878157,2.9797385202,4.6784935935,8.6681610157,6.0388248215,7.845439328,6.1249021922,6.3637938905,1.5408667804,11.6454495557,5.0558730435,8.2646892248,4.208035329,4.4560400613,1.749422138,6.5703560754,5.5492819828,7.2521234329,7.4535745971,6.6200577168,5.5215405926,9.1582344124,3.0003290569,4.3608178258,4.7894715443,5.5307930064,13.2019208134,8.6737585164,6.8696162467,9.8613313546,6.4541918955,2.1698256232,9.33995154,11.3604549792,2.807613907,3.7457870401,6.1521391297,10.4324704732,2.8670021525,6.1014760487,9.3376553675,6.1626881569,6.5336420198,5.4917956623,8.9352237845,8.1924696599,5.0165825851,6.5042375176,10.9866947344,7.9663793738,14.3968722339,8.2686958588,5.9618051872,7.7516601559,6.6752419154,8.2012821781,4.871355266,5.7917084286,5.9229875262,2.423291694,6.2841343434,11.5791066141,2.1996884081,0.3919065088,10.0737886281
67,7.8976217789,2.606367218,10.2512320533,6.1471804299,2.4441404519,7.0801687207,5.6009220854,4.8001715601,3.4142834266,4.6154548281,12.497113728,8.0388225659,6.1890103903,1.173462647,7.797147235,4.6768661022,11.0648470103,5.679923036,7.0696557274,8.2400193169,3.8717467759,8.7731549674,5.8774744127,1.9667116524,9.7181312102,11.0471943867,2.2972342398,9.8920898078,3.2414600385,6.4642379828,6.6117932042,8.305304498,10.6302586938,3.3042279007,2.7484315761,11.8765144008,7.5846120541,3.3661575865,5.1245521619,9.4652337635,6.152386858,5.6921938314,6.0210487286,6.2260634751,1.3491984946,11.9529329949,6.3605256321,6.9039171097,4.3335806427,3.6466767624,1.3028775092,8.6523775857,3.8120069376,7.1176992868,3.2511520468,8.3589936683,3.8822742478,8.733466568,3.9366412959,4.519478992,5.4424317852,5.5062092535,11.6873528741,8.5439519963,5.9845953038,10.7306789531,6.7621427509,1.1432974266,9.1110468768,11.7904871753,4.6899668962,3.364733129,4.3974777221,11.425284553,2.1847227499,4.1299238992,8.0814721701,7.789583559,6.5028998766,6.8516586538,10.18396855,8.0463996038,4.1094725561,7.2607226208,9.5740836317,8.4335082385,14.222067934,6.1821909365,8.3631429585,8.9002698892,7.4325564916,9.1569824005,5.6403528426,6.4093015466,7.1756152384,3.1099813904,5.4118007228,8.712957048,2.5899214048,0.8421769899,10.3484479037
68,8.5215777268,4.5135464483,11.7244607954,4.7105692716,2.7349355103,6.1317341048,5.5218548937,2.9882619395,4.4724806905,5.8838727215,13.3002970906,7.2282658132,7.2029052577,1.7519862542,7.7352949711,4.6728260161,10.7492411231,7.8428353346,6.1897282787,8.4260885548,3.921148035,8.6829814929,5.054121116,2.2997828377,9.6498744089,10.6532179136,0.803880445,10.4922981976,1.7480730914,5.6913349526,6.1446932286,9.5726830759,12.1277275535,4.8413249421,4.7347152151,12.2072869686,7.2403973073,3.0583289048,5.1205709298,9.8691247272,6.9667929133,3.3641067696,5.5373648842,7.5842106105,2.0228120021,12.8192546977,6.1048602266,5.5769094295,4.747257558,2.9486881788,3.1025539714,8.9150484406,4.3762823761,8.1064697841,0.2640760191,9.348151873,4.0359930948,8.9129762669,5.8631345768,5.2764916962,5.7440627913,4.4993014003,10.4452748501,8.8025439987,6.4684622944,11.9267175673,7.3297308988,0.2462871568,8.5785353185,10.869229371,4.363331293,2.4644081302,3.6656243064,11.3344363313,2.573704913,2.9000672656,7.6739703847,8.8444058583,4.3296474216,8.8123635861,10.9600450861,7.5792636585,5.151309229,5.0956331073,7.3643938139,10.5891065199,13.7903370332,3.2497194738,9.7459648185,8.9240912753,6.9576473048,9.4909261127,8.7050031178,5.870004531,7.3830815991,3.3669712485,5.4893257787,6.3127427642,2.9311870968,2.4651902653,9.5789955831
69,9.6678636784,7.4321915103,10.7026251112,3.1489875378,3.5106689505,5.8726186269,6.0800488626,2.4190361829,5.6986752522,6.5491224652,12.9136846544,7.3545149419,7.8959533506,5.0329207312,7.1333743481,3.9998327982,10.2451089238,8.9563967045,5.4358482467,7.9692461762,4.1589202514,8.6046091172,5.0758039115,3.0710247122,8.7126091674,10.7456976237,0.6991755594,11.872482941,2.133695747,6.9549700222,6.6688467339,11.0382884502,11.6181615242,6.2006969009,8.1427446022,11.8890940973,7.4473230081,2.6474566633,4.618561814,9.7724631305,6.4936522516,3.7178846801,5.7491270261,8.0791619412,2.9017110703,12.8153643371,6.8288898153,6.5711361671,6.8260641387,3.7856065883,4.3886071447,8.8193257902,5.5252844948,8.7624753372,0.6536072401,11.1618131005,3.5814351268,10.2352839867,7.6447682923,6.269499827,5.9821687884,4.766969281,8.0759292339,9.6970897249,9.2319809252,13.0184801,8.2300355258,1.3635745906,7.9273666946,9.9667936456,4.9869464347,2.6115945682,3.3588275359,10.9666477922,2.8074956599,3.708880724,7.2723111506,8.565217567,4.7391807093,8.5891355809,11.7690130051,7.7408099936,5.4839077977,4.696007063,6.3200420802,12.5618894515,12.6466813256,1.4929108267,10.11121025,9.6159376595,7.7475324186,9.3328290391,9.6475654359,5.0009819422,6.711563794,3.2488674711,6.7729898659,6.2062406285,3.2538772181,3.3848879527,9.0209668426
70,10.4538836251,10.1773903729,9.9723370813,2.7499486336,4.5903999487,6.0767652266,7.1872684033,1.8934230624,6.1467105151,5.7163753257,10.7785631785,8.3647002581,7.9857165529,7.866575357,6.9482861813,3.9989250282,9.1806708079,8.0906710096,6.2118078889,8.9720688691,2.4437670052,8.5502150163,5.4469813841,2.9019607626,7.4399148541,10.791695936,0.3687206967,11.8701294307,2.9928434171,8.3152260165,6.2157171768,10.2217623376,11.0243635568,4.868631513,9.4183742816,12.3812017489,5.9164054567,3.1655415045,4.1193213799,9.2424964261,4.5072752033,3.9393922297,5.8958390423,8.5609938153,3.880569693,13.13386891,6.9766190264,7.4021149851,8.5789792127,5.3512180467,4.3907245208,8.0274043359,7.2327240373,9.0013852581,1.5060954984,12.2905059839,4.7309132581,10.9179691379,10.5068326062,7.3695880221,8.5748851586,5.4570686076,6.8302818667,10.8352534449,9.8372847103,13.6780232857,7.6180233611,2.4602956551,8.1031240047,8.8390346105,4.8646261218,3.2519756133,2.9377091427,11.8835084647,4.6522342127,4.4401299335,8.5213310246,7.6662819962,4.7702861981,7.3260392773,11.71172387,6.4396078835,5.3484259632,3.3304606639,6.0295349734,12.9484537097,9.942362279,1.3659746229,10.831850021,8.9088077248,9.0717002009,10.7795169659,10.1017751123,2.9924438628,5.9962078455,4.5510682044,7.9352643102,4.4849387259,4.2403247675,5.5365761886,7.6610439963
71,9.6264554584,11.4023909812,9.3141382845,4.2089705076,4.9741516395,6.0605332649,6.5404989317,2.6410353372,5.5862324616,4.290053609,9.2714942853,7.4150343742,7.5770651555,8.100142085,5.5467451265,5.173478941,7.4042202598,6.0342780512,7.0698647035,9.635483215,1.5598173244,6.8029762344,4.3786394089,3.179895398,6.6725024791,10.0572512157,0.5611128439,12.2384998146,4.0391202732,7.5386122911,6.3353624253,8.8868172832,10.8165693257,4.7792961738,9.7612232957,11.2224057686,4.0740677023,2.8436709999,3.4629224711,7.6729740695,2.5777746734,4.701881787,6.3680759013,8.2440935543,4.4696348298,12.162225768,5.7869963428,9.8833369931,9.8574240511,6.313882893,5.1290761254,7.1209306247,8.3046088439,9.7375002797,1.3351241882,13.9088520811,7.3646548182,10.9534833493,11.095222138,7.7789197793,10.3334978737,5.7977236099,6.7622123149,11.8213546855,10.242191059,13.7154386902,5.8971797669,3.426282674,8.2379667472,6.804458502,4.5245266338,3.7373138589,3.5301737441,11.6448766973,5.9552072893,4.680616742,8.6214639267,8.2214538319,4.1725329773,8.6615157264,11.5086001113,7.7394315256,5.5328396451,2.9934062993,6.8559789944,12.1294402587,8.3065897754,2.4229603398,10.1062721184,10.0798408653,8.7687558265,10.8955184338,10.65265703,3.6282937418,7.124202426,5.2671441844,7.556134707,4.2226403119,5.682627287,6.1804897791,6.3342828142
