,101_1_222_nonlinear_homogeneous,101_2_222_nonlinear_homogeneous,101_3_222_nonlinear_homogeneous,101_4_222_nonlinear_homogeneous,101_5_222_nonlinear_homogeneous,101_6_222_nonlinear_homogeneous,101_7_222_nonlinear_homogeneous,101_8_222_nonlinear_homogeneous,101_9_222_nonlinear_homogeneous,101_10_222_nonlinear_homogeneous,101_11_222_nonlinear_homogeneous,101_12_222_nonlinear_homogeneous,101_13_222_nonlinear_homogeneous,101_14_222_nonlinear_homogeneous,101_15_222_nonlinear_homogeneous,101_16_222_nonlinear_homogeneous,101_17_222_nonlinear_homogeneous,101_18_222_nonlinear_homogeneous,101_19_222_nonlinear_homogeneous,101_20_222_nonlinear_homogeneous,101_21_222_nonlinear_homogeneous,101_22_222_nonlinear_homogeneous,101_23_222_nonlinear_homogeneous,101_24_222_nonlinear_homogeneous,101_25_222_nonlinear_homogeneous,101_26_222_nonlinear_homogeneous,101_27_222_nonlinear_homogeneous,101_28_222_nonlinear_homogeneous,101_29_222_nonlinear_homogeneous,101_30_222_nonlinear_homogeneous,101_31_222_nonlinear_homogeneous,101_32_222_nonlinear_homogeneous,101_33_222_nonlinear_homogeneous,101_34_222_nonlinear_homogeneous,101_35_222_nonlinear_homogeneous,101_36_222_nonlinear_homogeneous,101_37_222_nonlinear_homogeneous,101_38_222_nonlinear_homogeneous,101_39_222_nonlinear_homogeneous,101_40_222_nonlinear_homogeneous,101_41_222_nonlinear_homogeneous,101_42_222_nonlinear_homogeneous,101_43_222_nonlinear_homogeneous,101_44_222_nonlinear_homogeneous,101_45_222_nonlinear_homogeneous,101_46_222_nonlinear_homogeneous,101_47_222_nonlinear_homogeneous,101_48_222_nonlinear_homogeneous,101_49_222_nonlinear_homogeneous,101_50_222_nonlinear_homogeneous,101_51_222_nonlinear_homogeneous,101_52_222_nonlinear_homogeneous,101_53_222_nonlinear_homogeneous,101_54_222_nonlinear_homogeneous,101_55_222_nonlinear_homogeneous,101_56_222_nonlinear_homogeneous,101_57_222_nonlinear_homogeneous,101_58_222_nonlinear_homogeneous,101_59_222_nonlinear_homogeneous,101_60_222_nonlinear_homogeneous,101_61_222_nonlinear_homogeneous,101_62_222_nonlinear_homogeneous,101_63_222_nonlinear_homogeneous,101_64_222_nonlinear_homogeneous,101_65_222_nonlinear_homogeneous,101_66_222_nonlinear_homogeneous,101_67_222_nonlinear_homogeneous,101_68_222_nonlinear_homogeneous,101_69_222_nonlinear_homogeneous,101_70_222_nonlinear_homogeneous,101_71_222_nonlinear_homogeneous,101_72_222_nonlinear_homogeneous,101_73_222_nonlinear_homogeneous,101_74_222_nonlinear_homogeneous,101_75_222_nonlinear_homogeneous,101_76_222_nonlinear_homogeneous,101_77_222_nonlinear_homogeneous,101_78_222_nonlinear_homogeneous,101_79_222_nonlinear_homogeneous,101_80_222_nonlinear_homogeneous,101_81_222_nonlinear_homogeneous,101_82_222_nonlinear_homogeneous,101_83_222_nonlinear_homogeneous,101_84_222_nonlinear_homogeneous,101_85_222_nonlinear_homogeneous,101_86_222_nonlinear_homogeneous,101_87_222_nonlinear_homogeneous,101_88_222_nonlinear_homogeneous,101_89_222_nonlinear_homogeneous,101_90_222_nonlinear_homogeneous,101_91_222_nonlinear_homogeneous,101_92_222_nonlinear_homogeneous,101_93_222_nonlinear_homogeneous,101_94_222_nonlinear_homogeneous,101_95_222_nonlinear_homogeneous,101_96_222_nonlinear_homogeneous,101_97_222_nonlinear_homogeneous,101_98_222_nonlinear_homogeneous,101_99_222_nonlinear_homogeneous,101_100_222_nonlinear_homogeneous,101_101_222_nonlinear_homogeneous
53,1.9693198633,7.1657625021,7.6900342855,6.9438696983,5.2417944209,6.1944165443,3.2963119917,7.3320841831,12.9102498283,3.8513164655,11.3456351354,4.0437129963,13.6723016026,4.0759114555,8.6149032405,7.7777456362,5.5163671002,3.221164642,9.5220130561,4.0248267265,8.5711380738,2.7410138281,11.651307954,6.7668583197,7.3183359051,3.5740741182,5.8270383092,5.553710027,6.1388740977,9.5555443135,6.6069715965,7.5175227864,9.3388951478,9.7673996088,9.7866666413,7.7290536118,9.5001298707,9.5239235423,4.5679245879,7.2057892219,6.9195642912,10.7451718147,5.2350365027,5.0217779006,5.4826906906,8.2062778,3.9203651895,3.726530725,7.6601634089,5.2589408072,4.9593392314,7.5629382278,3.898954758,5.9130207059,5.5406171643,10.3442593559,5.2589150899,7.0373516892,6.3345286571,9.646484341,5.4141844934,5.4208608842,6.7243788975,12.0128754409,9.2706728912,4.6020176353,6.0829162607,3.1580155237,5.8684146042,8.617582982,11.0946041066,3.5334710849,8.0449604663,3.1554751874,5.4845264771,7.8218297448,6.7684877174,4.9261315701,9.4244465957,5.3950914965,5.8324282982,5.5312877849,6.9945979486,5.1391877202,11.8431681625,6.4613645321,6.8353762142,7.9016485374,5.3800835618,12.20589622,5.8259684535,5.8134560461,7.9636675543,7.6055352988,8.1963800694,7.5936875481,8.3639284945,3.3406766565,9.2332646564,6.813233057,10.1532140871
54,2.0151661681,7.7412910879,7.7461987607,7.8478651634,3.8268254453,6.4414675863,4.2024977633,6.5355194802,13.7767841564,3.5170837641,10.6058617086,4.2425256959,13.9196596264,3.7599032059,7.2548133959,5.6242637386,5.6305253944,2.4733704964,8.5526949291,4.4296345423,8.5493064569,2.5442990303,8.7799598126,4.9709562688,6.2484875025,4.3490430585,7.0061595063,6.014909123,6.5840508245,9.0000098814,6.3755834224,7.8964321415,10.2790826224,8.476071551,8.1841946072,7.8145217162,9.5868214241,10.4929723225,5.8107900897,7.0231815136,8.2507847074,9.1563741874,4.6006152709,5.3088611758,5.1480046518,7.2844967362,4.2802692686,2.6807803764,7.6807343501,3.9637004874,5.5180851158,6.866446592,4.7353781735,6.6312274837,2.7632919112,11.1691583678,6.0636949474,7.9521427431,6.0355097186,9.6519858182,5.1861777786,5.2350135164,7.2309233696,13.6024403623,8.4369312251,5.217165812,6.7692722335,3.4573372143,6.4012126692,8.6063387625,10.5789573288,4.7464453139,9.5995163935,3.0282448484,4.9381388953,7.279914148,7.4949703945,5.1978687538,9.9522339481,3.6841339924,5.7535962215,6.0464845349,5.168237554,6.2002153143,14.1258490199,7.7653578884,7.949294891,8.3787562935,6.4324623112,11.3042084599,7.389747657,6.2287101139,7.9151366833,9.4103723708,7.8141898999,7.2518573286,7.0879973733,5.0111562456,9.1521650532,5.7207924984,10.4131110762
55,2.2954952752,7.9367490305,6.0717293678,8.4780073539,4.5085906339,6.7587986447,4.106309789,7.3157122826,13.7372679822,3.5354187666,10.5509422763,4.8081516944,13.4025624747,4.3746076341,7.3969258023,4.6618035196,5.5762682212,2.6641083009,9.7103257076,4.0709039973,9.1845852342,3.8395841269,7.7415833996,5.7594263325,6.1832275982,3.8918162656,6.3178604345,5.5554841991,8.4514820557,8.6661275643,5.7315913625,7.8552341817,7.9804220901,9.0484807403,6.6895005889,7.6541900165,9.7562114924,10.720134662,6.4412542435,6.6023407347,7.2653627672,8.0907454854,4.5515780295,5.3019608314,6.2452323222,7.4179169785,4.4589412372,4.431628358,6.346379875,4.7530742847,6.8961820093,7.1852261306,3.5204433843,7.3734717194,1.4097394648,10.4439875795,7.6306389265,8.4306815162,4.7437486725,9.8778942321,5.8205299589,4.9139071365,7.7735242508,13.5532844958,8.6814490439,5.7716013671,6.8913655934,3.7237905925,7.5278451255,8.5547151121,10.1138288037,3.6345627581,7.302874346,3.9370501209,4.2639914876,7.5656863701,8.5522682731,3.8388414715,10.0602845052,3.215159454,5.6193611077,6.5712582611,5.2234478463,6.6942518798,12.9375025498,10.0534459845,8.4568325881,7.5835989466,5.3198753533,12.2937785507,7.5631491626,7.0561987,6.9279236018,8.0525382536,8.1552482828,5.605557194,7.4403322055,5.7977436874,8.8641805095,7.1875327195,11.2040560254
56,0.932967256,5.2399606447,6.8932718921,7.2708159474,3.9493392284,8.3256772653,4.6250077727,8.6543539402,13.4361017668,4.6914559239,12.1101813491,3.5634698469,11.4940752798,4.1060551404,6.1331849509,5.6774781495,6.5770014418,3.4500859778,9.8683769854,2.769042614,9.8079112777,4.6853690259,5.5267415917,5.8537552254,6.0876136605,4.0377206633,5.6355594167,5.76635292,8.6993579509,7.65690585,4.9210247314,7.9510434208,8.0470797495,8.7151747277,7.317957448,7.6609832097,9.8930961249,11.2559721039,7.0070685722,7.4514814835,9.1657028234,9.3876552887,4.2327077844,4.6342369257,7.6573657136,7.6694347305,5.0727594967,3.6624473537,5.7932487889,4.7124863984,9.4459063211,6.9262586615,3.037493335,7.6949309345,1.281406044,9.0712416194,7.3269743893,6.4214318042,4.5732431733,9.8274039529,4.0454082148,3.2723701739,5.9670072251,12.1517397108,8.6920253139,5.8045105287,7.9938795845,3.6814263794,9.5762868023,8.7407288549,8.7155525782,2.8112613638,6.9038718488,2.3936739825,5.6969102461,9.0171003224,8.300840085,2.7131092032,7.7534976359,2.9617143345,5.097214605,5.4495715547,5.5001942339,7.9287222779,11.1215481044,10.9101044882,7.7269960281,6.8699837542,5.2942330077,13.0182592304,7.7440406954,5.1243526356,7.102177493,9.4086099002,10.2091667669,6.991961007,6.2334796186,5.4144871435,9.7485419892,7.1714759769,9.7004093099
57,1.8594983106,6.3221078538,7.0877179264,7.8042407398,5.7350922617,8.5335312529,4.2780270649,8.0122335476,12.4829808862,4.8659016188,12.4811212854,3.8736250395,11.2414627186,4.7063302078,4.9697655655,4.893265006,6.751254368,2.5646505145,8.4761808715,2.9583847876,10.0315041516,5.027608829,5.1265392554,7.7975151013,5.2830009143,2.2976155773,6.3840594673,4.988060206,9.6893006832,7.8475482466,4.5794271064,7.7335814237,7.9313383272,7.7425430562,7.7657846356,5.9159253347,9.2611061577,12.3656580566,6.9609005281,7.4146476259,8.4923627031,7.2992145513,3.3871993216,4.4719948544,8.3282625228,6.1641704406,3.7321134148,4.4164776008,5.4585825757,4.4640898616,8.735860205,8.0168370126,5.2246000225,7.762013446,0.9246812541,9.4255381444,5.7654047271,5.6265675041,4.3186075689,11.1401174143,6.1675963759,1.4217348739,4.684525366,12.5303054981,8.1600343549,4.4156207837,8.3759338269,3.6305057663,9.2008959965,9.0220923234,8.7889839435,2.3952557881,6.9990789109,2.3110730388,6.0599768382,10.0634028391,8.8092247283,3.1182113467,7.9127777682,4.1265566682,5.2554069435,6.2664395758,5.7461984396,8.2501060027,11.9388721711,10.6545313366,8.9270806815,6.9122736742,5.8107285975,10.323188677,7.0792797091,4.7041051453,6.9891512241,7.5919641309,9.6844903892,7.3077555786,5.3102012792,6.5170960496,8.0781836068,7.3308354437,8.5838905624
58,1.6574415144,6.7750137798,5.8788223638,9.8253918855,5.0807037379,7.8770097432,5.7077711497,8.1714701436,12.8216117653,5.581449833,12.5412314139,5.2682222903,12.0649544911,5.6263939615,4.648894636,4.2021374445,5.7557141917,3.0500354284,7.237349076,3.4248357557,8.9001611341,4.0711319179,4.0819398707,7.117771358,4.3549724051,3.7531679537,6.1263703086,6.6593241787,9.5876593646,6.9477968401,3.2939461989,9.021524087,8.8453144799,7.8329835375,8.3674754664,6.6649949489,9.4226490373,11.4398369124,6.6958237429,6.3583397061,7.9987229586,7.7155265224,4.4050046132,3.0323891437,9.0755532936,7.2053990012,3.7026167504,5.8764419035,4.788811296,4.1818949607,10.1090487237,7.5930940969,4.9234310588,8.6997456779,2.7284840943,9.4026586652,6.3599325508,6.2414410282,6.2995840938,11.1890419654,5.9461051861,1.0072193001,4.3788336394,12.8653141588,9.3437253897,2.9973739503,8.319225138,4.1138238451,8.2993105997,8.3713922333,8.4380404603,2.3544608069,6.2244569857,3.2892281827,4.4729504607,8.0814656893,6.8591273573,3.1876170484,9.6627527539,5.047761273,4.3646800384,5.9251898493,4.7071850416,7.9267563376,11.5187159731,10.6059771075,7.9144048887,7.2273075049,6.1053744309,9.9077229289,7.9382317746,3.2044008555,6.3700418367,7.2987147772,9.4068462628,8.0215227468,5.7047291281,5.3223406741,9.4613691088,8.0491428098,8.0834509195
59,0.1275617695,5.1556698942,5.8117542424,8.5442181399,5.0191807658,8.6889674402,6.0619159895,6.7068693352,14.0864409381,6.1252227703,12.9573178792,5.680572785,12.7567319392,5.537378927,4.9141189326,4.5253321587,6.1381806861,1.533760166,9.4591234355,4.4514313796,8.8855249647,3.0735991177,4.3534007881,6.4892475788,4.3284424129,5.3107884612,5.5682290776,5.0666670259,7.6675390481,5.6560441841,2.668175142,7.3435318768,8.1674913241,9.483971639,8.2809145364,7.6524409006,9.6062334966,10.8704064777,5.4104451194,6.1430913721,6.9571222181,7.8445519869,4.887546449,2.998316396,8.7887082675,5.4278459114,3.6838479018,5.3131873806,2.8994583263,5.1255181786,7.8797519716,8.1310629248,6.3368015356,8.4158450513,2.8011218983,9.008424855,4.6505992017,5.3971568547,5.2528716554,10.4936205015,7.9234043945,1.4906806232,3.5231893875,12.244875572,8.175067349,3.757399518,7.2715482709,2.9238933047,8.6585182014,6.3176524932,8.2008489348,2.9024566487,5.8921053998,4.1699657601,5.4616194235,6.5988437675,8.1906896863,3.5645351483,9.6069863462,3.4891671066,4.5177434295,7.1079917735,4.165130685,7.8075802391,12.0519037373,8.2149667477,8.2685808551,7.6965610994,6.4722509622,9.9260884653,7.3371075708,2.4060541663,5.8835067499,7.2844548261,8.7181427568,8.7509221963,6.0580889613,5.8375252021,10.0612434777,9.0828961679,7.5876016778
60,1.2114156875,5.8381185802,6.687031491,7.896977201,4.2699808838,10.7076414347,7.4272900215,8.5105650196,13.1251791709,6.877027137,12.2054363524,6.5855042999,13.0141370667,4.847119704,5.4446161468,4.4098215119,5.3154870114,1.7950394435,10.0297773586,4.2560049574,8.4690974577,3.6282864234,4.5353487412,7.1601870543,3.1777926847,4.3637832178,6.262200577,6.1070498938,7.8846850665,4.4137773723,2.1182205117,8.6116753817,7.1760435293,10.0987121099,8.2083317698,7.2106660951,8.2855185557,9.8103977699,4.2012613378,5.6703393651,7.0817307633,9.1094537565,3.8886895043,4.4495443228,8.4053067713,6.0344557735,4.4252490021,4.7944908723,3.0389043292,4.8966574958,8.0438291315,7.6775119103,6.7574862656,8.2376004023,1.7556499135,9.5776979617,5.9912544343,4.926607468,5.8207042319,10.8013609121,7.7695258107,0.9303749469,4.5645046005,14.0962336967,8.8134897703,4.5778714953,8.4958441445,3.8646733131,8.4469031542,5.3402679663,8.3956902788,4.5855506833,5.1342001868,4.1095587006,5.1337717884,6.7371013709,6.6239667802,3.181786838,9.6292427202,3.7267309902,3.7159649468,5.7255415091,2.8496901736,6.1842859095,12.7864980949,5.9358042951,8.1813640578,7.0009938234,6.2801931402,10.9980612256,7.2017637492,4.3824883525,5.947941337,6.9297227155,8.5169394555,7.6537170848,6.6587343085,5.4800038918,8.4240382409,7.7062766545,7.0157376524
61,1.5222860277,5.7384042628,7.158705897,8.1025115516,2.7192753542,10.3640104921,6.8504418763,7.9450348404,12.209427163,5.3658066283,12.2431807839,5.9056926214,11.5974292884,3.679994392,6.5905182627,4.9829666333,6.9109580733,5.1866578243,8.7231525578,5.3452080332,8.5904515722,2.3909769684,4.292158414,8.0524483088,2.0690233621,3.5589039302,6.641953192,6.3056725067,8.3233207857,5.2311818876,2.3147671716,9.3245671149,7.7417594083,9.3826599709,9.6369472028,6.1513468855,10.5287163378,9.4616888015,6.0039333223,7.0165927494,6.857256242,6.0544370447,4.3919850618,4.6954573908,8.8776155702,7.1820597295,3.2939611867,6.6516016564,1.7725857462,5.1674554444,8.3172096121,8.2495413853,7.836087835,7.4428105618,1.0058623934,9.1615326429,6.2234927895,6.0288283801,4.1965584896,11.8818586582,7.551487615,1.1756474011,3.7477148837,12.3534729257,7.9873648961,6.1010666704,8.8642816801,3.8864212976,7.2809024714,6.557469755,7.9760875175,5.6689109416,7.0174885993,3.8861437035,3.5199327344,5.8826205181,5.8391805969,4.446289385,10.0380069596,3.3291868426,5.6653913695,4.7355224659,3.7011073484,6.2121833636,11.3336869453,6.7383214707,11.3854967879,6.2656395801,6.8514774684,10.6400266077,6.094406504,4.1557470028,5.2714457244,5.0557678067,8.7551989765,7.1287197453,6.7871071139,5.0143079805,8.9462797468,7.1950285477,5.8196952401
62,2.0854467384,4.6119657593,9.0673308063,9.7117933744,3.6044899838,9.6537889693,5.8255040845,7.0079087848,11.5805534161,3.5769533655,12.1038551921,5.68916233,12.4786159282,3.0980756701,7.0657910489,5.8490950169,6.3942787377,6.7337753815,9.4019810292,5.1627007091,8.7417507059,2.0776200122,4.0440160739,5.9131716186,2.6242139431,4.4350898965,6.8131583891,7.3133609605,10.7155449637,4.8355473474,3.3065623665,8.3789388724,6.6931029416,9.6208615473,9.9754273921,7.3177004191,10.6533682391,9.7190422954,5.5525031764,6.1451185879,5.4742501577,5.3232377751,2.0415539705,5.8143397706,7.1939097041,9.2011104759,3.845709426,7.5113760852,2.7531809211,5.6056227347,7.9596039549,7.3332868264,7.816173891,7.5097391722,1.6966807646,7.5010371604,6.7332117304,6.6017742224,5.5242580884,11.9594168663,7.8851888058,2.3014557136,3.7043768025,10.0462086695,7.1645954944,8.3013602005,9.8879902879,5.6704036073,6.4111409065,6.752226527,7.114853931,5.6796031242,6.8956970044,2.834142197,4.065390421,6.1353014994,6.6168378597,4.1314901163,9.8743301,3.3730902691,5.2775488606,4.8427241902,3.4899039753,6.5600075155,11.5015265561,5.70317067,11.1676600319,6.2485573756,8.4545453679,10.9922955791,6.95975482,5.9643776046,5.9090501348,5.3074691537,9.2719761458,7.451496002,8.2472542587,4.6319727279,9.2426682118,7.5303010783,5.9772632136
63,3.8974157523,3.0901708685,9.4972453963,10.288442657,2.9362720607,8.337598058,5.413433054,7.1035705745,12.4191319535,4.1386993445,11.7228823565,4.9809657258,10.7671212658,3.5880643904,6.2236287217,7.4901910407,5.0542378699,5.9407657211,9.0033773869,4.901572877,10.0496504953,2.144106537,3.4065479613,5.9964564648,2.8004009732,5.5539821989,5.1951406597,7.3180837758,12.2225256001,4.8398741848,3.873592916,8.1793764662,5.9600159707,9.8116265303,9.4154569228,6.6758068003,10.4973477318,9.115048001,5.9621235929,4.3189577561,4.1785793742,5.8842133935,1.6627370587,4.7258648297,4.7595740682,6.7307142746,3.9343343201,7.7956669088,3.492076122,4.8790111271,7.2936758532,8.3152940967,8.3613862107,7.6105131399,2.6839503152,6.5685801058,6.6585828883,7.5190554001,4.4196886949,11.7291352736,8.0403592549,3.7824320961,3.3663881565,11.1566124121,6.5735070056,9.8153580088,10.1297587318,4.7369266662,6.8938888036,6.194332534,7.053420103,4.1888748215,6.5925904838,2.8191331867,5.3574464723,6.9868035134,7.7637812799,4.4491847032,7.4462037226,3.7820009046,5.6227514666,6.0636118472,4.5357445999,8.0572432995,11.3151816161,5.3841022779,10.7408550754,3.9103889247,9.7262179199,11.3979729276,6.7339076667,4.6967472316,6.8468328416,5.5658866285,8.0985075091,6.8576445023,8.8204263503,4.8609347077,7.7946083586,6.1677459463,7.6419990693
64,2.8718406828,3.0139065942,10.4708837902,10.5484971101,2.7024198936,6.9382658494,6.4010973051,6.8449882596,12.7430726076,4.2845166944,11.6889878201,3.4974202179,9.501922497,4.1781022685,7.4970242896,7.0733720965,4.6004299266,6.4463718816,9.8620007058,4.5154119949,9.2503958114,0.7646315215,3.6631825022,6.3045881037,1.85793346,5.5089308617,5.1701046523,6.7511862526,13.2716136854,2.9530646293,3.661050867,7.9387591952,4.5238829192,10.0275888958,7.4958958069,7.4930809625,10.0361629491,9.0715819553,6.9000275726,4.4304377075,4.3081979836,6.901651991,2.3276026733,6.4177209922,5.2697430742,6.8494186675,4.5641898388,7.9363098211,3.7545603053,5.2029500967,8.4154297117,8.3680993903,7.2289170866,8.0598125302,3.0727666435,7.0730926817,7.2496703751,8.9900937899,5.0327039576,11.4851276958,8.2475587991,4.5390982043,3.2761057204,10.761462665,7.5707106188,10.2641473686,9.3905325716,3.5529289781,7.7764525825,5.1452098346,6.6599923201,4.8967496519,6.1904232526,4.4990456191,5.3698772977,7.5006951035,6.5085960654,4.4800208253,7.1778065517,5.2089416408,6.479678481,5.4412820508,4.8561917457,8.7229409323,11.7613131915,5.0331727341,10.6249036344,3.9636631193,9.927233219,9.7407257477,6.0769484782,4.5260207236,8.3932894167,3.9905749729,8.1972899677,8.2728160875,7.739522047,5.0252239572,7.2010051041,5.7751360469,8.1092240609
65,2.8296805987,1.8367917998,9.6556725171,10.5506902993,3.0233213018,7.8185352171,5.2795627796,8.4536041286,13.1997614008,4.6090136866,11.8527971617,2.6114636551,8.1680785525,4.4543610676,6.3422230301,7.4957829017,6.8729658162,6.2193144121,8.9271975602,4.2405748827,9.4622118197,1.1503411545,2.8640285123,5.9188214866,2.5482008516,5.8407705693,5.0804018708,6.7167773475,13.616272236,3.6546182238,3.8837435883,6.8731950867,6.0296093924,7.8637136405,5.6143114207,6.1798929824,11.2436444507,10.2498653219,6.0477205529,4.6427482889,3.6301076093,5.5002631944,1.8199822527,6.5504781284,5.6426319179,5.668389895,5.3158929924,6.2892592293,4.3524610678,6.108440787,9.0804343859,7.5500155699,6.1519417032,7.9794730554,2.4860210143,7.6204696188,8.2864458084,8.1802119632,5.355947327,12.6400792346,8.3284658246,4.8056775592,3.5623870089,10.5943228874,7.3129518952,11.593271933,8.6519553824,3.2367535569,6.6189145243,3.8001998651,6.6645572043,4.86339397,5.1169091742,3.8331926057,4.8590617617,8.2062411505,4.3902421831,4.7004932706,7.3375186887,5.8270187595,6.4986973027,5.0432989882,4.9858053544,8.3779020293,11.5355941193,5.0478485775,10.6878116366,5.290403341,8.9049553333,10.1655975282,4.3708626339,5.1865230751,7.3878973689,5.1509409558,9.379587416,6.0966992364,7.9819352828,4.5665122128,7.1763082086,5.9606816277,7.2043135148
66,2.7177314209,2.7720655248,8.551990181,11.0132600133,3.2095579809,6.103992954,5.6728715314,8.0229446051,11.4096242108,3.0984921444,12.3899065198,1.6212419609,10.683739992,4.8790527904,7.9599843016,7.7801647452,7.606753474,6.1074974154,8.6871161456,4.0067185064,7.8485527111,1.1394058103,1.7012211932,6.3994984576,0.4568891238,4.8510075584,4.0285454437,5.5651603413,13.3115764169,1.6579382238,5.0287563589,6.0476089477,5.3512423052,7.8887931602,7.5940160479,5.9571257462,10.0811295614,10.5610447844,5.249048111,5.4745535179,4.1318355601,4.9025586493,2.772062596,5.3631339362,5.6389335449,5.9842375632,4.2016073351,5.9762352485,3.4998316542,6.0956102924,9.9003649176,6.1980154632,5.3965769572,7.447799232,4.193726326,7.9872706309,9.4547169512,10.3435753673,5.3004425089,12.4615907933,8.0979493134,4.5634801002,3.2816517896,10.1488541933,5.570870616,11.7867026418,7.8485380854,2.3740306583,5.7745656695,5.090786206,6.9298475945,3.5546630943,3.7711360071,3.3299799183,5.5060497195,7.2850187098,4.6566416672,4.5291184833,8.8637122539,4.6737519479,7.405823777,5.2835248083,5.2708187415,8.9046850902,11.7336006654,4.0764075117,11.8283026986,6.1697252787,9.5794140134,10.8636209765,3.8556389827,3.2642220242,5.676202203,5.8100596025,8.7247368657,7.6669321407,7.8298308178,5.1030840212,6.148805435,6.2003820582,7.9175182274
67,2.6541420909,5.2323807307,9.0695623725,11.7526329539,4.7940748008,4.4683415241,3.7755962121,8.9301545597,11.0170666522,3.0151338341,12.3326530107,2.0474387206,11.906585007,3.6289774315,7.5854057469,8.4705646018,5.9603369212,6.2713851691,9.9552202552,4.5307496778,7.6741054894,1.3861064163,1.6346291518,5.318920704,1.8213298182,5.3638754196,5.2398573075,6.5325754074,14.4057376643,4.4482326572,5.7179534426,6.4833610856,5.1197862916,7.6370257309,6.0607040068,5.7384766352,10.2709051041,9.3772884725,5.044999089,7.1082608205,3.9772111669,5.2559638481,2.4884753613,5.2026508626,4.868974715,7.1566179049,3.3519044071,4.622764179,3.9500690603,7.335176862,10.9642115994,4.9495698128,5.5306890859,7.5616132983,4.0778876184,7.4171204417,8.468858286,10.1054357418,4.3751253618,13.0485590574,8.5765579673,6.1507775625,3.595293501,10.5152890258,6.2482844154,9.2939833693,8.1604675545,3.2434928028,4.4983389983,2.9331549173,7.3210747702,3.2178463825,2.6169750486,3.7394751753,5.0673402204,6.5670407589,4.7277174291,3.9874571838,9.5180129354,5.2143028117,6.4829326658,5.6498050244,4.5367386608,8.9060089473,11.7299610888,4.8672926085,11.7833239336,6.6720642847,10.8495537309,11.7033128829,3.7684214416,2.0137519218,5.484790293,6.7215581799,8.4845785529,8.2239506638,7.7888375604,5.8670577319,5.4717000705,4.9607914544,7.1738082085
68,1.664626037,3.7709904692,9.4024138686,11.8823793377,5.1522433274,4.3776338239,3.0200601256,8.7268636105,10.3369465178,3.8478114167,12.5033546509,2.7818239365,11.2996800972,4.3228221288,6.7528488755,8.2971326526,5.3051683835,7.2730151047,9.9514133887,6.1463881361,6.2485105193,1.9567822311,0.8382827121,3.7811240111,2.7475807087,3.536158539,5.7268629337,5.2496152335,13.127238587,6.1503600046,6.2268949487,6.0730278382,4.4569577676,6.3590312384,6.2061598474,5.1738163882,11.7001685534,10.8731703949,8.4433393779,7.2468365538,4.0033714316,7.1358752032,3.0301556782,6.3757345543,4.6139117015,5.2611874331,2.1441254629,4.5841048097,4.2596588695,5.9579127975,11.6042306612,4.4654109454,5.4400708654,7.6166584291,5.2303396372,7.6980635196,8.2604090379,11.5231922961,4.1384486047,11.749090912,7.8038423987,5.7620964906,4.6718812253,11.5192386696,5.6367995326,8.1661065347,9.2138206431,4.2221855207,4.7867636781,2.8914259839,7.1404009296,3.0031308541,1.7349733987,4.3282060109,5.7962570857,8.218390372,2.8975468815,4.2543206442,10.048463393,3.4407265462,6.1184160361,5.9113071172,4.1474342191,9.1066276462,12.9436259805,5.2718188142,12.2281134155,7.2645127436,10.3569915886,11.6998706086,3.2266735639,1.5862192391,6.7316442624,4.9217177402,9.2230722463,8.8487782472,8.92546146,6.4339995032,4.7897269674,4.3827586937,7.3735415863
69,1.0374341496,4.0866550631,9.8369861896,10.822046445,5.4973438677,4.9026759413,4.847177042,9.5760108019,9.9659592456,5.3202315666,12.1923735443,2.3620518385,11.3578057023,4.8679342785,9.8240377109,8.2550693922,6.8730137228,8.3539134094,10.9102218313,4.5830115336,6.8819130118,2.5794228174,0.6099229101,4.5911102927,4.2630470478,2.7803219943,4.9876673228,6.5754721323,12.9961554827,6.0943837884,7.4098168997,6.1455774348,5.4028863985,7.5614858759,5.4831501607,5.1030737955,11.8149166994,9.9728231556,7.8271414243,6.8284639251,3.0842878269,7.9014993951,3.3795380196,6.2091595021,5.2752314853,6.8326280176,0.6994523998,3.8557167832,5.2549649905,6.7139443278,11.5571496015,5.3680276077,5.8555331133,8.0484840819,6.0752134614,7.9046485405,8.1988927492,12.1670721526,4.5721208228,11.1641441348,8.4134596992,7.2537681457,3.5420624702,12.2803054958,8.0585394767,7.1848966742,9.2684341505,4.9123253236,3.5857797007,2.7310511575,7.3819696934,3.2997050667,0.6154717415,4.9802459297,5.9017438876,7.354184592,3.0293801287,5.5328627589,9.3219483441,4.9644307592,5.9282964119,4.0281273325,3.7248716442,8.581181007,13.7861708359,3.2053873173,12.7909553174,9.5101408759,10.517115501,11.3349507202,3.3512114201,1.023316576,6.7240863968,4.0734070651,7.588009934,9.2446859602,8.780572481,7.6533165113,5.2287623183,2.7106034148,8.1364632562
